Filename,repeated_content_and_pronoun_lemmas,function_ttr,pronoun_density,reason_and_purpose,adjacent_overlap_binary_all_para,adjacent_overlap_binary_verb_sent,addition,adjacent_overlap_binary_2_noun_sent,adjacent_overlap_fw_para,adjacent_overlap_binary_2_all_sent
50.txt_2,0.2265625,0.451612903,0.0078125,0.0078125,1,0.333333333,0.03125,0.625,0.305555556,1
500.txt_2,0.340206186,0.333333333,0.051546392,0,0.9,0.111111111,0.013745704,0.470588235,0.25,0.941176471
501.txt_2,0.239837398,0.336065574,0.077235772,0.008130081,0.736842105,0,0.024390244,0.035714286,0.152380952,0.678571429
502.txt_2,0.2,0.380434783,0.029268293,0,1,0.166666667,0.029268293,0.636363636,0.362068966,1
503.txt_2,0.282511211,0.336538462,0.067264574,0.013452915,1,0.058823529,0.053811659,0.1875,0.327868852,0.875
504.txt_2,0.399182561,0.236245955,0.047683924,0.009536785,0.863636364,0.120689655,0.029972752,0.526315789,0.273972603,0.824561404
505.txt_2,0.348122867,0.333333333,0.078498294,0,0.769230769,0.034482759,0.017064846,0.321428571,0.234567901,0.892857143
506.txt_2,0.374670185,0.339181287,0.044854881,0.002638522,0.882352941,0.129032258,0.018469657,0.566666667,0.232758621,0.9
507.txt_2,0.24925816,0.304054054,0.044510386,0.017804154,0.818181818,0.238095238,0.017804154,0.65,0.337078652,0.95
508.txt_2,0.238297872,0.386138614,0.038297872,0.008510638,0.666666667,0,0.017021277,0.647058824,0.25,0.882352941
509.txt_2,0.291390728,0.378151261,0.023178808,0.009933775,0.846153846,0.12,0.039735099,0.416666667,0.266666667,0.708333333
51.txt_2,0.370892019,0.319587629,0.030516432,0.004694836,0.882352941,0.151515152,0.014084507,0.65625,0.203007519,0.875
510.txt_2,0.372434018,0.355263158,0.055718475,0.005865103,1,0.032258065,0.020527859,0.366666667,0.21,0.8
511.txt_2,0.236453202,0.379310345,0.014778325,0.009852217,0.714285714,0.166666667,0.034482759,0.454545455,0.254237288,1
512.txt_2,0.242105263,0.35443038,0.047368421,0,0.8,0,0.026315789,0.176470588,0.37704918,0.882352941
513.txt_2,0.349173554,0.221698113,0.04338843,0.004132231,0.863636364,0.023255814,0.037190083,0.380952381,0.291139241,0.857142857
514.txt_2,0.141025641,0.428571429,0.012820513,0.012820513,1,0,0.025641026,0.75,0.214285714,1
515.txt_2,0.312796209,0.418367347,0.047393365,0.023696682,1,0.071428571,0.028436019,0.769230769,0.328125,1
516.txt_2,0.344186047,0.211726384,0.040310078,0.007751938,0.925925926,0.051724138,0.020155039,0.368421053,0.298165138,0.807017544
517.txt_2,0.313609467,0.413043478,0.023668639,0.00887574,1,0.043478261,0.035502959,0.818181818,0.214285714,1
518.txt_2,0.382059801,0.357723577,0.056478405,0.006644518,0.933333333,0.074074074,0.023255814,0.423076923,0.254901961,0.846153846
519.txt_2,0.370786517,0.30625,0.056179775,0.008426966,0.9,0.28,0.02247191,0.708333333,0.300884956,0.916666667
52.txt_2,0.264957265,0.377358491,0.094017094,0.025641026,1,0.083333333,0.008547009,0.545454545,0.296296296,0.909090909
520.txt_2,0.349740933,0.31547619,0.051813472,0.005181347,0.928571429,0.066666667,0.018134715,0.482758621,0.333333333,0.896551724
521.txt_2,0.357927786,0.243243243,0.04866562,0.01255887,0.904761905,0.132075472,0.023547881,0.519230769,0.322274882,0.923076923
522.txt_2,0.300911854,0.333333333,0.027355623,0.006079027,0.928571429,0.038461538,0.030395137,0.36,0.223404255,0.84
523.txt_2,0.272727273,0.359550562,0.038277512,0,0.777777778,0.1875,0.014354067,0.733333333,0.279411765,0.933333333
524.txt_2,0.293209877,0.377245509,0.033950617,0.018518519,0.846153846,0.083333333,0.021604938,0.652173913,0.2421875,0.956521739
525.txt_2,0.123595506,0.441860465,0.056179775,0,1,0,0.011235955,0.4,0.0625,1
526.txt_2,0.299559471,0.303921569,0.033039648,0.004405286,0.8,0.051282051,0.017621145,0.315789474,0.186206897,0.789473684
527.txt_2,0.109756098,0.578947368,0.073170732,0,1,0,0.012195122,0.5,0.1,1
528.txt_2,0.190217391,0.435294118,0.027173913,0,0.6,0.076923077,0.032608696,0.75,0.293103448,0.916666667
529.txt_2,0.321782178,0.427083333,0.064356436,0.004950495,1,0.166666667,0.034653465,0.294117647,0.271428571,0.647058824
53.txt_2,0.407239819,0.427083333,0.07239819,0.022624434,1,0.0625,0.018099548,0.8,0.27027027,0.933333333
530.txt_2,0.307692308,0.385826772,0.01183432,0.00295858,0.818181818,0.115384615,0.029585799,0.64,0.291666667,0.92
531.txt_2,0.276190476,0.5625,0.028571429,0,1,0.125,0.019047619,0.857142857,0.236842105,1
532.txt_2,0.341880342,0.233082707,0.022222222,0.01025641,0.85,0.186046512,0.030769231,0.333333333,0.310734463,0.857142857
533.txt_2,0.239631336,0.31,0.032258065,0.004608295,0.777777778,0,0.01843318,0.533333333,0.2,0.933333333
534.txt_2,0.386597938,0.290123457,0.06185567,0.00257732,1,0.107142857,0.025773196,0.444444444,0.341880342,0.925925926
535.txt_2,0.393034826,0.214723926,0.028606965,0.004975124,0.970588235,0.147058824,0.037313433,0.268656716,0.2421875,0.791044776
536.txt_2,0.347402597,0.240816327,0.029220779,0.006493506,0.952380952,0.041666667,0.024350649,0.404255319,0.307692308,0.914893617
537.txt_2,0.313370474,0.25308642,0.020891365,0.008356546,0.826086957,0.019230769,0.022284123,0.450980392,0.269565217,0.843137255
538.txt_2,0.278606965,0.456521739,0.059701493,0.004975124,0.857142857,0.25,0.014925373,0.333333333,0.173913043,0.733333333
539.txt_2,0.322834646,0.299065421,0.015748031,0.003937008,1,0.277777778,0.011811024,0.647058824,0.357142857,0.941176471
54.txt_2,0.191176471,0.65625,0.014705882,0,1,0.333333333,0.014705882,0.8,0.095238095,0.8
540.txt_2,0.289237668,0.316062176,0.038116592,0.00896861,0.894736842,0.055555556,0.040358744,0.342857143,0.284722222,0.914285714
541.txt_2,0.372093023,0.262948207,0.031561462,0.008305648,0.75,0,0.033222591,0.52173913,0.209677419,0.717391304
542.txt_2,0.359943978,0.228658537,0.037815126,0.004201681,0.925925926,0.153846154,0.016806723,0.509803922,0.346491228,0.862745098
543.txt_2,0.327586207,0.261061947,0.036398467,0.001915709,0.818181818,0.11627907,0.034482759,0.30952381,0.283236994,0.80952381
544.txt_2,0.243589744,0.441176471,0.070512821,0,1,0.076923077,0.032051282,0.416666667,0.3,0.833333333
545.txt_2,0.320574163,0.324175824,0.011961722,0.009569378,0.882352941,0.088235294,0.0215311,0.393939394,0.254098361,0.787878788
546.txt_2,0.361581921,0.253393665,0.039548023,0.011299435,0.826086957,0.113636364,0.013182674,0.558139535,0.291925466,0.906976744
547.txt_2,0.294871795,0.301470588,0.054487179,0.003205128,0.818181818,0.19047619,0.016025641,0.25,0.294736842,0.8
548.txt_2,0.335674157,0.203278689,0.029494382,0.001404494,0.925925926,0.08,0.030898876,0.367346939,0.367924528,0.93877551
549.txt_2,0.259938838,0.379562044,0.033639144,0.006116208,0.9,0.111111111,0.024464832,0.307692308,0.23,0.807692308
55.txt_2,0.311728395,0.303030303,0.021604938,0.015432099,1,0,0.055555556,0.583333333,0.365591398,0.916666667
550.txt_2,0.346308725,0.253602305,0.041610738,0.001342282,0.92,0.127272727,0.017449664,0.462962963,0.259259259,0.907407407
551.txt_2,0.280701754,0.422018349,0.078947368,0.004385965,0.666666667,0.166666667,0.026315789,0.294117647,0.25,0.882352941
552.txt_2,0.194174757,0.336956522,0.038834951,0,0.714285714,0,0.019417476,0.8,0.322033898,1
553.txt_2,0.298245614,0.254385965,0.063596491,0.006578947,0.944444444,0.09375,0.024122807,0.387096774,0.292207792,0.935483871
554.txt_2,0.325925926,0.251101322,0.046296296,0.001851852,0.8,0,0.038888889,0.414634146,0.331210191,0.829268293
555.txt_2,0.420289855,0.248322148,0.027536232,0.004347826,0.916666667,0.216666667,0.024637681,0.661016949,0.278606965,0.86440678
556.txt_2,0.162601626,0.472727273,0.032520325,0.008130081,1,0.3,0.032520325,0.555555556,0.302325581,1
557.txt_2,0.376455369,0.21369863,0.021992238,0.006468305,0.933333333,0.13559322,0.018111255,0.517241379,0.330612245,0.896551724
558.txt_2,0.166666667,0.511627907,0.027777778,0.009259259,1,0,0.046296296,0.6,0.307692308,1
559.txt_2,0.202380952,0.567567568,0.095238095,0.023809524,1,0,0.023809524,0.75,0.25,1
56.txt_2,0.076923077,0.818181818,0,0,1,0,0.038461538,0,0.166666667,1
560.txt_2,0.41032371,0.200385356,0.064741907,0.008748906,0.86440678,0.089108911,0.033245844,0.4,0.248780488,0.87
561.txt_2,0.144329897,0.543478261,0.020618557,0.010309278,1,0,0.020618557,0.8,0.125,1
562.txt_2,0.313559322,0.333333333,0.04519774,0.005649718,0.857142857,0.066666667,0.039548023,0.413793103,0.19047619,0.827586207
563.txt_2,0.13559322,0.409090909,0,0,1,0,0.016949153,0.5,0.285714286,1
564.txt_2,0.359413203,0.25,0.041564792,0.004889976,0.857142857,0.107142857,0.031784841,0.592592593,0.304,0.962962963
565.txt_2,0.300353357,0.279411765,0.060070671,0,0.9,0.136363636,0.03180212,0.333333333,0.344086022,0.904761905
566.txt_2,0.233082707,0.321428571,0.045112782,0,1,0.045454545,0.037593985,0.333333333,0.353658537,0.952380952
567.txt_2,0.321100917,0.255230126,0.031192661,0.003669725,0.888888889,0.045454545,0.033027523,0.488372093,0.314465409,0.813953488
568.txt_2,0.265822785,0.472222222,0.03164557,0.006329114,0.857142857,0.1,0.006329114,0.888888889,0.25,1
569.txt_2,0.346666667,0.416666667,0.062222222,0.004444444,1,0,0.031111111,0.846153846,0.350877193,0.923076923
57.txt_2,0.442273535,0.24,0.026642984,0.021314387,1,0.19047619,0.019538188,0.56097561,0.333333333,0.951219512
570.txt_2,0.281690141,0.25698324,0.037558685,0.011737089,0.909090909,0.137931034,0.028169014,0.5,0.362831858,0.964285714
571.txt_2,0.324618736,0.276923077,0.041394336,0.008714597,0.541666667,0.055555556,0.021786492,0.285714286,0.187969925,0.742857143
572.txt_2,0.362913907,0.208823529,0.035761589,0.013245033,0.925925926,0.087719298,0.033112583,0.464285714,0.307377049,0.910714286
573.txt_2,0.312030075,0.418181818,0.026315789,0.011278195,0.777777778,0.05,0.022556391,0.578947368,0.253164557,0.947368421
574.txt_2,0.287671233,0.508474576,0.01369863,0,0.714285714,0.090909091,0.034246575,0.5,0.204545455,0.5
575.txt_2,0.348039216,0.269961977,0.035947712,0.004901961,0.814814815,0.145833333,0.019607843,0.446808511,0.240641711,0.872340426
576.txt_2,0.318885449,0.222222222,0.026315789,0.009287926,0.904761905,0.156862745,0.023219814,0.28,0.261682243,0.92
577.txt_2,0.271794872,0.35443038,0.020512821,0.005128205,0.777777778,0.111111111,0.041025641,0.470588235,0.288461538,0.882352941
578.txt_2,0.285371703,0.286516854,0.023980815,0.007194245,0.8125,0.057142857,0.03117506,0.382352941,0.339285714,0.823529412
579.txt_2,0.134920635,0.49122807,0.015873016,0,1,0,0.03968254,0.833333333,0.342105263,1
58.txt_2,0.105882353,0.567567568,0.011764706,0.023529412,1,0,0.035294118,1,0.32,1
580.txt_2,0.36913767,0.256410256,0.042360061,0.012102874,0.923076923,0.075471698,0.028744327,0.5,0.191919192,0.865384615
581.txt_2,0.251515152,0.343065693,0.03030303,0.012121212,0.833333333,0.12,0.03030303,0.375,0.268817204,0.875
582.txt_2,0.370314843,0.225913621,0.052473763,0.010494753,0.911764706,0.042857143,0.023988006,0.376811594,0.309322034,0.826086957
583.txt_2,0.066666667,0.5625,0.00952381,0,0.6,0,0.019047619,0.222222222,0.243243243,0.666666667
584.txt_2,0.354892206,0.231939163,0.043117745,0.016583748,0.869565217,0.098039216,0.033167496,0.42,0.331658291,0.88
585.txt_2,0.3,0.436781609,0.019047619,0,1,0.066666667,0.023809524,0.5,0.362068966,0.928571429
586.txt_2,0.304,0.379310345,0.068,0.004,0.9,0.222222222,0.032,0.529411765,0.28125,0.823529412
587.txt_2,0.201754386,0.411214953,0.078947368,0.013157895,1,0.0625,0.030701754,0.333333333,0.301587302,1
588.txt_2,0.406130268,0.197802198,0.049808429,0.006385696,0.756756757,0.111111111,0.021711367,0.516129032,0.306569343,0.903225806
589.txt_2,0.212264151,0.408602151,0.028301887,0.004716981,0.714285714,0.066666667,0.037735849,0.285714286,0.343283582,0.857142857
59.txt_2,0.313253012,0.378151261,0.012048193,0.008032129,1,0.058823529,0.020080321,0.875,0.25,1
590.txt_2,0.336188437,0.315789474,0.034261242,0.012847966,0.846153846,0.09375,0.025695931,0.419354839,0.281690141,0.935483871
591.txt_2,0.343499197,0.208029197,0.025682183,0.009630819,0.909090909,0.040816327,0.032102729,0.5625,0.362694301,0.895833333
592.txt_2,0.260273973,0.285714286,0.063926941,0.00456621,1,0.066666667,0.03652968,0.428571429,0.315789474,1
593.txt_2,0.27739726,0.368852459,0.037671233,0.017123288,0.692307692,0.090909091,0.020547945,0.476190476,0.25,0.857142857
594.txt_2,0.36097561,0.457831325,0.043902439,0,1,0.0625,0.014634146,0.666666667,0.245614035,0.933333333
595.txt_2,0.245762712,0.401785714,0.050847458,0.004237288,0.888888889,0.090909091,0.029661017,0.333333333,0.298850575,0.666666667
596.txt_2,0.298816568,0.352564103,0.029585799,0.00591716,0.9,0.076923077,0.017751479,0.6,0.229357798,0.96
597.txt_2,0.175182482,0.509433962,0.03649635,0,1,0.1,0.02919708,0.333333333,0.205882353,0.888888889
598.txt_2,0.341216216,0.288135593,0.033783784,0.006756757,1,0.090909091,0.030405405,0.523809524,0.37804878,0.857142857
599.txt_2,0.388059701,0.279503106,0.032338308,0.012437811,0.8,0.029411765,0.029850746,0.484848485,0.296296296,0.787878788
6.txt_2,0.385068762,0.311926606,0.04518664,0.003929273,0.96,0.068181818,0.017681729,0.720930233,0.255813953,0.930232558
60.txt_2,0.312056738,0.433333333,0.042553191,0.014184397,1,0.272727273,0.028368794,0.9,0.305555556,1
600.txt_2,0.272,0.489795918,0.024,0.008,1,0.111111111,0.016,0.625,0.235294118,0.875
601.txt_2,0.379816514,0.281938326,0.018348624,0.001834862,1,0.045454545,0.027522936,0.627906977,0.333333333,0.976744186
602.txt_2,0.344947735,0.282051282,0.024390244,0.005226481,0.823529412,0.095238095,0.040069686,0.585365854,0.28125,0.951219512
603.txt_2,0.378854626,0.240677966,0.035242291,0.008810573,0.913043478,0.176470588,0.02349486,0.56,0.327956989,0.96
604.txt_2,0.214912281,0.37254902,0.043859649,0.004385965,0.75,0.076923077,0.052631579,0.5,0.246376812,1
605.txt_2,0.254716981,0.581395349,0.028301887,0.009433962,1,0,0.028301887,0.666666667,0.258064516,1
606.txt_2,0.276094276,0.312,0.02020202,0.013468013,0.818181818,0.04,0.016835017,0.375,0.253164557,0.875
607.txt_2,0.1875,0.488888889,0.03125,0,1,0,0.020833333,0.571428571,0.259259259,1
608.txt_2,0.345971564,0.302197802,0.04028436,0.014218009,0.857142857,0.037037037,0.028436019,0.5,0.274193548,0.923076923
609.txt_2,0.346938776,0.327102804,0.036734694,0.004081633,0.714285714,0.052631579,0.024489796,0.5,0.371428571,1
61.txt_2,0.307142857,0.5,0.057142857,0,1,0.2,0.014285714,0.666666667,0.35,1
610.txt_2,0.275862069,0.473684211,0.013793103,0.013793103,1,0.3,0.027586207,0.555555556,0.228571429,0.888888889
611.txt_2,0.443,0.18510158,0.045,0.005,0.847826087,0.102272727,0.019,0.333333333,0.251592357,0.83908046
612.txt_2,0.347003155,0.287769784,0.025236593,0.006309148,1,0.318181818,0.022082019,0.523809524,0.404761905,0.952380952
613.txt_2,0.310650888,0.287769784,0.050295858,0,0.916666667,0.03125,0.017751479,0.322580645,0.293478261,0.903225806
614.txt_2,0.40302267,0.310559006,0.047858942,0.007556675,0.888888889,0.037037037,0.042821159,0.730769231,0.347826087,0.923076923
615.txt_2,0.188235294,0.388059701,0.035294118,0.005882353,0.714285714,0.083333333,0.011764706,0.454545455,0.333333333,1
616.txt_2,0.231759657,0.416666667,0.034334764,0.008583691,1,0.117647059,0.030042918,0.625,0.257142857,1
617.txt_2,0.263358779,0.369369369,0.022900763,0,0.8,0.041666667,0.034351145,0.173913043,0.179775281,0.739130435
618.txt_2,0.347003155,0.287769784,0.025236593,0.006309148,1,0.318181818,0.022082019,0.523809524,0.404761905,0.952380952
619.txt_2,0.282296651,0.337349398,0.04784689,0.009569378,1,0.333333333,0.043062201,0.636363636,0.3,1
62.txt_2,0.297674419,0.415730337,0.046511628,0.004651163,1,0.333333333,0.03255814,1,0.259259259,1
620.txt_2,0.308823529,0.463414634,0.058823529,0.004901961,0.714285714,0.0625,0.014705882,0.466666667,0.206349206,0.733333333
621.txt_2,0.367041199,0.371900826,0.048689139,0.003745318,0.818181818,0.15,0.037453184,0.473684211,0.258426966,0.947368421
622.txt_2,0.376302083,0.2,0.026041667,0.010416667,0.916666667,0.050847458,0.04296875,0.431034483,0.331632653,0.827586207
623.txt_2,0.26,0.361445783,0.06,0,0.714285714,0.176470588,0.025,0.5,0.25,0.9375
624.txt_2,0.248803828,0.368421053,0.038277512,0.004784689,1,0,0.038277512,0.333333333,0.292307692,0.933333333
625.txt_2,0.337129841,0.322404372,0.043280182,0.004555809,0.857142857,0.121212121,0.027334852,0.5,0.323076923,0.84375
626.txt_2,0.349862259,0.31292517,0.060606061,0.002754821,1,0.035714286,0.033057851,0.407407407,0.304347826,0.888888889
627.txt_2,0.256944444,0.277372263,0.006944444,0,0.75,0.117647059,0.024305556,0.625,0.37037037,1
628.txt_2,0.307167235,0.381355932,0.023890785,0.003412969,0.75,0.052631579,0.010238908,0.666666667,0.294117647,0.833333333
629.txt_2,0.309677419,0.324786325,0.009677419,0.006451613,0.769230769,0.076923077,0.029032258,0.52,0.243902439,0.88
63.txt_2,0.163461538,0.458333333,0.009615385,0,1,0,0.038461538,0.75,0.189189189,1
630.txt_2,0.342696629,0.356164384,0.042134831,0.008426966,0.833333333,0.2,0.028089888,0.344827586,0.235294118,0.931034483
631.txt_2,0.252252252,0.5,0.045045045,0,1,0,0.045045045,0.428571429,0.303030303,0.857142857
632.txt_2,0.308943089,0.5,0.008130081,0.008130081,0.888888889,0.181818182,0.048780488,0.8,0.382352941,1
633.txt_2,0.296875,0.296703297,0.067708333,0.010416667,1,0.03125,0.028645833,0.387096774,0.265486726,0.838709677
634.txt_2,0.325791855,0.298850575,0.054298643,0,1,0.210526316,0.018099548,0.5,0.294117647,0.944444444
635.txt_2,0.219178082,0.548387097,0,0.01369863,1,0,0.01369863,1,0.1875,1
636.txt_2,0.326315789,0.281609195,0.076315789,0.013157895,0.818181818,0.107142857,0.023684211,0.481481481,0.315789474,0.925925926
637.txt_2,0.202614379,0.4,0.045751634,0.006535948,0.333333333,0.2,0.026143791,0.444444444,0.193548387,1
638.txt_2,0.394025605,0.199346405,0.049786629,0.015647226,0.952380952,0.089285714,0.029871977,0.472727273,0.376146789,0.836363636
639.txt_2,0.341968912,0.25862069,0.046632124,0.018134715,0.857142857,0.111111111,0.018134715,0.423076923,0.3,0.769230769
64.txt_2,0.304347826,0.390243902,0.065217391,0.016304348,1,0,0.005434783,0.538461538,0.290909091,0.923076923
640.txt_2,0.346153846,0.37804878,0.021367521,0,0.75,0,0.076923077,0.769230769,0.303571429,1
641.txt_2,0.19047619,0.525,0.00952381,0.028571429,1,0.125,0.019047619,0.571428571,0.16,0.857142857
642.txt_2,0.282511211,0.419354839,0.035874439,0,1,0,0.022421525,0.444444444,0.263888889,0.944444444
643.txt_2,0.267241379,0.5,0.034482759,0.017241379,1,0,0.00862069,0.666666667,0.222222222,1
644.txt_2,0.375335121,0.326388889,0.042895442,0.00536193,0.846153846,0.111111111,0.032171582,0.538461538,0.265306122,0.769230769
645.txt_2,0.37006237,0.294117647,0.054054054,0,0.944444444,0.078947368,0.029106029,0.405405405,0.31292517,0.891891892
646.txt_2,0.379160637,0.232323232,0.033285094,0.002894356,0.892857143,0.101694915,0.02170767,0.448275862,0.23943662,0.775862069
647.txt_2,0.338600451,0.289473684,0.027088036,0.006772009,0.894736842,0.055555556,0.0248307,0.514285714,0.293706294,0.828571429
648.txt_2,0.238095238,0.387096774,0.019047619,0,0.818181818,0.1,0.019047619,0.421052632,0.260273973,0.736842105
649.txt_2,0.195876289,0.4,0.041237113,0,1,0,0.010309278,0.285714286,0.333333333,1
65.txt_2,0.374531835,0.284482759,0.02247191,0.007490637,1,0.411764706,0.037453184,0.8125,0.388059701,1
650.txt_2,0.347043702,0.312138728,0.043701799,0.002570694,0.875,0.066666667,0.025706941,0.620689655,0.25,0.896551724
651.txt_2,0.302325581,0.41509434,0.069767442,0.009302326,1,0.142857143,0.041860465,0.384615385,0.35,0.923076923
652.txt_2,0.248927039,0.464285714,0.021459227,0.012875536,0.75,0,0.038626609,0.461538462,0.303030303,0.846153846
653.txt_2,0.089552239,0.466666667,0.044776119,0,1,0,0.014925373,0.333333333,0.166666667,1
654.txt_2,0.233870968,0.36036036,0.016129032,0,0.625,0.214285714,0.036290323,0.384615385,0.23880597,0.923076923
655.txt_2,0.316353887,0.355828221,0.032171582,0.010723861,0.909090909,0.173913043,0.029490617,0.545454545,0.244897959,1
656.txt_2,0.371428571,0.401869159,0.032142857,0.007142857,0.75,0.25,0.014285714,0.733333333,0.24137931,0.933333333
657.txt_2,0.165413534,0.55,0.045112782,0.007518797,1,0.090909091,0.022556391,0.5,0.238095238,0.7
658.txt_2,0.278846154,0.577777778,0.028846154,0.019230769,1,0.2,0.019230769,0.75,0.148148148,1
659.txt_2,0.310961969,0.298429319,0.031319911,0.011185682,0.928571429,0.078947368,0.020134228,0.351351351,0.375,0.918918919
66.txt_2,0.301886792,0.292857143,0.028301887,0.003144654,0.777777778,0.15,0.028301887,0.631578947,0.345238095,0.947368421
660.txt_2,0.2578125,0.403508772,0.0078125,0.0078125,1,0,0.0234375,0.4,0.361111111,0.8
661.txt_2,0.236263736,0.414634146,0.049450549,0,1,0,0.016483516,0.888888889,0.255813953,1
662.txt_2,0.329655172,0.216049383,0.044137931,0.002758621,0.861111111,0.028985507,0.026206897,0.338235294,0.265060241,0.764705882
663.txt_2,0.159090909,0.456140351,0.007575758,0,0.75,0,0.037878788,0.666666667,0.25,1
664.txt_2,0.241666667,0.54,0.016666667,0,1,0.1,0.025,0.777777778,0.193548387,1
665.txt_2,0,0.857142857,0,0,1,0,0.105263158,0,0.333333333,0
666.txt_2,0.212962963,0.530612245,0.064814815,0.009259259,1,0.111111111,0.018518519,0.25,0.277777778,1
667.txt_2,0.432291667,0.206896552,0.0390625,0.0078125,0.92,0.1875,0.03515625,0.444444444,0.32300885,0.857142857
668.txt_2,0.356932153,0.270758123,0.03539823,0.010324484,0.826086957,0.107142857,0.022123894,0.472727273,0.264423077,0.836363636
669.txt_2,0.374193548,0.328671329,0.04516129,0.003225806,0.909090909,0.142857143,0.019354839,0.35,0.317647059,1
67.txt_2,0.344632768,0.41025641,0.033898305,0,1,0.090909091,0.028248588,0.7,0.301886792,1
670.txt_2,0.177514793,0.461538462,0.059171598,0.00591716,0.6,0,0.023668639,0.2,0.25,0.9
671.txt_2,0.281818182,0.358490566,0.095454545,0.018181818,1,0.066666667,0.018181818,0.428571429,0.367647059,0.785714286
672.txt_2,0.266666667,0.430769231,0.046666667,0,0.8,0.454545455,0.013333333,0.2,0.23255814,0.9
673.txt_2,0.3478819,0.212209302,0.038510911,0.001283697,0.947368421,0.094339623,0.033376123,0.423076923,0.340611354,0.903846154
674.txt_2,0.207373272,0.389473684,0.046082949,0,1,0,0.023041475,0.615384615,0.295081967,0.923076923
675.txt_2,0.168421053,0.627906977,0.021052632,0.010526316,1,0,0.010526316,0.8,0.076923077,1
676.txt_2,0.303167421,0.391752577,0.022624434,0.009049774,0.857142857,0.230769231,0.031674208,0.583333333,0.362318841,1
677.txt_2,0.319060773,0.238095238,0.027624309,0.005524862,0.8,0.148148148,0.027624309,0.490566038,0.25,0.849056604
678.txt_2,0.334661355,0.356435644,0.023904382,0.007968127,0.833333333,0.142857143,0.039840637,0.6,0.178082192,0.9
679.txt_2,0.346456693,0.343137255,0.043307087,0,1,0.0625,0.023622047,0.6,0.290322581,0.933333333
68.txt_2,0.385786802,0.307189542,0.017766497,0.015228426,0.866666667,0.088235294,0.032994924,0.575757576,0.247524752,0.818181818
680.txt_2,0.29787234,0.294117647,0.026595745,0.005319149,0.857142857,0.034482759,0.010638298,0.535714286,0.330188679,0.928571429
681.txt_2,0.338658147,0.228464419,0.030351438,0.009584665,0.875,0.085106383,0.041533546,0.608695652,0.312820513,0.913043478
682.txt_2,0.280334728,0.387931034,0.062761506,0.012552301,0.714285714,0.066666667,0.020920502,0.714285714,0.253333333,1
683.txt_2,0.215053763,0.444444444,0.021505376,0,1,0,0.064516129,0.5,0.294117647,1
684.txt_2,0.330383481,0.335664336,0.038348083,0.008849558,0.818181818,0.12,0.02359882,0.666666667,0.295454545,0.916666667
685.txt_2,0.239669421,0.625,0.066115702,0,1,0,0.033057851,0.555555556,0.137931034,0.888888889
686.txt_2,0.168674699,0.588235294,0,0,1,0,0.036144578,0.5,0.2,1
687.txt_2,0.258241758,0.394736842,0.010989011,0.005494505,1,0.166666667,0.043956044,0.727272727,0.340909091,1
688.txt_2,0.252525253,0.414634146,0.070707071,0,0.666666667,0,0.01010101,0.571428571,0.36,0.857142857
689.txt_2,0.291338583,0.358333333,0.066929134,0.015748031,0.833333333,0.192307692,0.011811024,0.28,0.25,0.72
69.txt_2,0.362637363,0.402597403,0.065934066,0,1,0.076923077,0.021978022,0.916666667,0.191489362,1
690.txt_2,0.362857143,0.358208955,0.04,0.002857143,0.818181818,0.08,0.042857143,0.5,0.239583333,0.833333333
691.txt_2,0.26122449,0.410714286,0.044897959,0.008163265,1,0.210526316,0.020408163,0.333333333,0.247058824,0.944444444
692.txt_2,0.385057471,0.227748691,0.027586207,0.002298851,1,0.118644068,0.018390805,0.551724138,0.310218978,0.982758621
693.txt_2,0.235772358,0.607843137,0.040650407,0,1,0.363636364,0.016260163,0.6,0.171428571,0.9
694.txt_2,0.285266458,0.330827068,0.047021944,0.006269592,0.6875,0.111111111,0.028213166,0.5,0.313131313,0.846153846
695.txt_2,0.273148148,0.380434783,0.046296296,0.009259259,0.777777778,0.05,0.018518519,0.578947368,0.367647059,0.789473684
696.txt_2,0.222222222,0.479452055,0.023391813,0.01754386,0.857142857,0.4,0.035087719,0.642857143,0.12,0.928571429
697.txt_2,0.279352227,0.313559322,0.028340081,0,0.733333333,0.166666667,0.032388664,0.434782609,0.308641975,0.913043478
698.txt_2,0.341772152,0.291666667,0.066455696,0.006329114,0.916666667,0.103448276,0.041139241,0.285714286,0.273684211,0.928571429
699.txt_2,0.246231156,0.428571429,0.020100503,0.005025126,0.666666667,0.066666667,0.040201005,0.571428571,0.203703704,0.928571429
7.txt_2,0.230769231,0.392857143,0.030769231,0,1,0,0.015384615,0.444444444,0.3,1
70.txt_2,0.15625,0.5,0.03125,0,0.6,0.166666667,0.03125,0.6,0.25,1
700.txt_2,0.382978723,0.428571429,0.038297872,0.004255319,0.714285714,0.0625,0.004255319,0.866666667,0.261538462,1
701.txt_2,0.223776224,0.413793103,0.027972028,0.006993007,1,0,0.027972028,0.571428571,0.310344828,0.857142857
702.txt_2,0.268292683,0.343283582,0.027439024,0.00304878,0.846153846,0.076923077,0.024390244,0.44,0.323232323,0.88
703.txt_2,0.323943662,0.330645161,0.052816901,0.007042254,0.714285714,0.1,0.014084507,0.578947368,0.355263158,1
704.txt_2,0.362252664,0.269372694,0.01826484,0.00304414,0.913043478,0.04,0.02891933,0.632653061,0.338624339,0.897959184
705.txt_2,0.323275862,0.347826087,0.021551724,0,0.714285714,0,0.030172414,0.625,0.305084746,1
